	x	y
78	0.35225541075673417	0.9585063020912891
79	0.919829499801663	0.46387898492120416
80	0.6876827259179592	0.15619011708840347
81	0.009034104756177719	0.7046017206833924
82	0.7123595523859702	0.57035778041858
83	0.6069093705549882	0.9463823998585057
84	0.48676360781292083	0.02941874854201887
85	0.6725322078548434	0.048736251825622134
86	0.5549400791724114	0.9639910312357206
87	0.9719815673510778	0.5595319442092818
88	0.40335790381520464	0.10664815609885547
89	0.9813790065855023	0.3619895994357022
90	0.7758442821599034	0.26807428488063845
91	0.37786026726057165	0.5286787515006769
92	0.9471927972575622	0.13514978097716346
93	0.4084318235330231	0.465676784485898
94	0.44401625043539616	0.3913114799027715
95	0.7328852079642506	0.6109708934697387
96	0.7540476080859086	0.4092663244293233
97	0.9981032526380463	0.002292550277700922
98	0.06034913910006445	0.029507521364305123
99	0.8980097630147824	0.9539985346430256
100	0.24700487633762946	0.22531639436355755
101	0.7344621784913533	0.2890491115866638
102	0.3451887105095648	0.04219892425049954
103	0.5465995182913103	0.7610538298779544
104	0.06424092432424877	0.08998221352054014
105	0.292152988276276	0.8003201014039286
106	0.49393897142007914	0.1580972083920671
107	0.5589083687401745	0.9653657814956025
108	0.5721511040548725	0.9803188924180241
109	0.568216922446926	0.07198827559027343
110	0.09738823162881594	0.6731410605185392
111	0.12994573612144344	0.22397870148151633
112	0.8354419466075486	0.7237688515672424
113	0.7182775453166895	0.9900517855489526
114	0.44778406276536775	0.5908883112082152
115	0.011299456309336486	0.769365093141903
116	0.9101593064051454	0.5240449032771737
117	0.11965323147845774	0.9339464253748393
118	0.980426334511788	0.3676966908221231
119	0.394511059059347	0.8731643695273336
120	0.36254510414087415	0.6482544590228364
121	0.16555073183053137	0.3979658728316082
122	0.4606444486062252	0.9663833035421758
123	0.21826419536349217	0.17142437190635595
124	0.4437164297845366	0.143970123794937
125	0.5264067466105928	0.835752644051656
126	0.276681239293434	0.6134941402339347
127	0.14986353244467143	0.4088190858919717
128	0.41761878221577087	0.6789070917136812
129	0.07439010173528504	0.7726882027227525
130	0.5117154688814656	0.0030922149114805952
131	0.2768649005457896	0.24349898310945894
132	0.0007267495991940542	0.7032097958650267
133	0.11735883321039742	0.012360869267232344
134	0.9515397490584072	0.02557755497539671
135	0.3363862293470812	0.287027275789157
136	0.5811222170797923	0.836102192857398
137	0.24245137919466808	0.761841829665593
138	0.5069243962033317	0.12467130942071103
139	0.4600709155154714	0.3534003818282454
140	0.7998736347132834	0.3510864833253291
141	0.6505214434473421	0.6386862166045634
142	0.04827799507169461	0.12328710326784686
143	0.7205150822261561	0.9553003609735319
144	0.24798810685925454	0.26508249189148547
145	0.9988978795451012	0.32651916507877166
146	0.8047208678547914	0.21169343577279343
147	0.868227855773861	0.5173829546557072
148	0.22236669765087558	0.24837951536843184
149	0.9257282767873055	0.8680725503447356
150	0.35645570179833985	0.6736396439748287
151	0.5266520174272826	0.3118508507399482
152	0.3392382183264482	0.44539261811398867
153	0.2501753624705291	0.9351503721052707
154	0.09965717586202827	0.9237638100015102
155	0.9982064199769429	0.5247434886030317
156	0.662174647732906	0.831079178088933
157	0.7734495325647285	0.7064360477963272
158	0.616166604841126	0.48111904510129644
159	0.5116883886492177	0.2219677553842544
160	0.11456700393194763	0.19577042071068285
161	0.6927836868019679	0.9786693039711568
162	0.8087922521111276	0.060633643390448966
163	0.9496401337308908	0.2970445886753651
164	0.5771381969054461	0.7748866083714012
165	0.47241815402171905	0.7137130748144459
166	0.9977688152376057	0.9123720671747704
167	0.9973937047242547	0.6267352634404639
168	0.6953891489156877	0.19264165507075903
169	0.22752358881168477	0.7475887695415515
170	0.4441436168817553	0.12157496818695435
171	0.9560412153253547	0.13983076329808475
172	0.7771499587731381	0.902747064350997
173	0.902063423409938	0.8174046774837075
174	0.9529286763306185	0.3395055422427282
175	0.7647535761026336	0.10021408356061812
176	0.49453507145575104	0.30160791476888915
177	0.9150026578457139	0.7023120494626313
178	0.9171004930329927	0.7103009828920693
179	0.35828361964775124	0.4655799763863091
180	0.33671468320179154	0.9550335894746298
181	0.6215493103772995	0.2256152216173387
182	0.7491438251394973	0.5526959093933576
183	0.2288075894251117	0.1795376039170381
184	0.1586304902721024	0.5230851531229107
185	0.3554484688162729	0.5630353346269937
186	0.14651536679991795	0.6958702847458779
187	0.49229474344234514	0.5308430862872355
188	0.09560638347555606	0.869229100600577
189	0.37080541696213487	0.1248740563940891
190	0.5828184303507165	0.19117908361861402
191	0.20961060458670389	0.5241972170929444
192	0.256659801069025	0.9700624268236654
193	0.5897398851327563	0.2492493042660786
194	0.7868351953189912	0.4819771735299302
195	0.7251988645277051	0.2200725473525088
196	0.1426307030353856	0.5943986932246885
197	0.48433487580775325	0.45597205278086506
198	0.5437368496247791	0.2623996148301432
199	0.512648104639489	0.928467950541058
200	0.8411390938734372	0.41299422344423986
201	0.08104049840857896	0.6892623030704669
202	0.3273930744338651	0.13764971243970348
203	0.6794857345894352	0.3060964818917967
204	0.5221715686191777	0.740963680881919
205	0.6352706955011036	0.590651026943613
206	0.842592260650404	0.18373668437148127
207	0.7802917614746319	0.7280131016412312
208	0.10743417199532668	0.3971496143545177
209	0.29212010268352884	0.80379709345302
210	0.8448429578740536	0.8106425633776816
211	0.09749199070413883	0.021732668864817062
212	0.10682860721517384	0.4577931762012417
213	0.1948535164458456	0.2846376086906849
214	0.6539774303200516	0.4914243408521186
215	0.8117186168536343	0.7715234316435414
216	0.9472528922913006	0.26106554947733496
217	0.9731942819184906	0.6542559569832398
218	0.354221681661433	0.9916237296533311
219	0.32162384628700613	0.29341359772540143
220	0.22921416006120932	0.643571585024869
221	0.11593429873217675	0.5417422365735094
222	0.6360891519392077	0.7966532381082304
223	0.21851494350094514	0.6325984707861523
224	0.06383703430571919	0.672618264361591
225	0.6712321833871484	0.42274061045297184
226	0.40152973674334447	0.8517484698146425
227	0.48383021771378565	0.43653081342523903
228	0.43960575346156094	0.824379684989577
229	0.9309881710832509	0.0549620179036272
230	0.7792258467454951	0.8007249359589388
231	0.055645908585804094	0.43220202387622386
232	0.6400446154548411	0.6858886012479465
233	0.5391101522940461	0.347258293391002
234	0.30199586859986605	0.8542013747324882
235	0.39404137794360483	0.47035768144077905
236	0.5015797755231811	0.16139710482702974
237	0.4708776523911409	0.47269510569808015
238	0.25333123859181983	0.5507259788998226
239	0.5401267258067697	0.24421811016385586
240	0.8316104791764116	0.6391166528732067
241	0.7283051198041258	0.7118811247644538
242	0.2418870257340482	0.7273396385552224
243	0.1908559600075801	0.9910775790690763
244	0.8323129598130199	0.012479948289412679
245	0.210320560638676	0.7822365021986661
246	0.5067461569505571	0.10953656337865503
247	0.09510385265631993	0.5413775278762635
248	0.28677458186939053	0.1021754123555847
249	0.1542781424708889	0.7305906921700711
250	0.8096029919155696	0.5195876473394003
251	0.9754799502190004	0.9068453424502758
252	0.8631416086100484	0.16899287067638047
253	0.10924216348409632	0.9215097501088797
254	0.3503229070845246	0.6063474914214684
255	0.9479359150500174	0.5659929035971001
256	0.6093601000620302	0.2557828149228516
257	0.6829014327310073	0.6913409498283005
258	0.39989972106056315	0.015211154020435491
259	0.10415918481655617	0.1255569908898424
260	0.9097886022198213	0.5163647262868167
261	0.6845954680165012	0.06116949996644372
262	0.5933582786704876	0.17952168116302814
263	0.506700348651292	0.51503230103608
264	0.5926451550605262	0.3152925413401958
265	0.6564297126884014	0.3903738886110695
266	0.3635414920475407	0.3300903354863908
267	0.5351275289165909	0.6121241842348739
268	0.7154448636894152	0.9003764849975707
269	0.23335684410887547	0.09307896538753424
270	0.6367056509109951	0.19795171014279989
271	0.7010807091993538	0.6796727992432711
272	0.7256029751366583	0.9970422440377895
273	0.16309264188234707	0.14613869441040073
274	0.40352354987150596	0.5415681174385796
275	0.09236506601347971	0.2064145405519221
276	0.8189342501986879	0.6652537181880575
277	0.09263564627923326	0.5207446730768952
278	0.4176555247254391	0.28851864180483233
279	0.8726130165261996	0.5489238402296724
280	0.039041550369403044	0.666587801309687
281	0.10242277000453504	0.9692324888393459
282	0.46390328869566677	0.021803001581960246
283	0.7330232152830813	0.9295319494171715
284	0.06108164618891543	0.06940805388401905
285	0.3330921140774892	0.9343742752784039
286	0.8033863953354853	0.12289218406109559
287	0.605944564101079	0.5015889305045486
288	0.2869689145351889	0.10112574787288486
289	0.6545737585927764	0.32657372100986337
290	0.1705667452206886	0.41979582986623554
291	0.8340601266416566	0.3865711826309435
292	0.13359387666812916	0.8361797600627074
293	0.40158950742901756	0.41750553989774586
294	0.48750959468765287	0.3224740779101285
295	0.5283008547204746	0.8780086879109716
296	0.2728380419395984	0.5697244338831021
297	0.9354513331769062	0.5190707583022512
298	0.9256825333186096	0.8160628783205096
299	0.18327039651591803	0.6984040864774093
300	0.5440630144720042	0.7008135367159073
301	0.42557146425831416	0.5502631541246168
302	0.15339184130756012	0.05917310329056624
303	0.07179428543236521	0.9568043793456114
304	0.35734777059860834	0.11240297304157632
305	0.3850114431259647	0.772129889384757
306	0.9201621123206639	0.9346071203270828
307	0.42077719074629727	0.5979255119119969
308	0.9743446684089353	0.6722207395492196
309	0.6888194287523479	0.433000988642521
310	0.9189251991139945	0.531200337221614
311	0.6002629579500081	0.6632524157002488
312	0.029879572867302473	0.10570671548673582
313	0.38785625607749663	0.856199042910527
314	0.5130366378111858	0.041665181306346
315	0.2698622423944812	0.26421144281721953
316	0.5449566005035403	0.37723738305047927
317	0.39471059603277114	0.04690751091044498
318	0.7073834236248213	0.7678358428760158
319	0.8127399722925056	0.25997167304302915
320	0.45214487376221857	0.6766417077777773
321	0.47564655454104265	0.6948922891835696
322	0.6930091305459163	0.6398969369033122
323	0.1490303701762008	0.7160643510037741
324	0.8882713534854519	0.38108536660500525
325	0.1042792253217032	0.8489828968349973
326	0.6827138135394328	0.27446046988272144
327	0.07233555309913131	0.2899058069402821
328	0.6168180982871759	0.8817896752546414
329	0.14184833521513474	0.07945076472470813
330	0.894425764555226	0.869849369759858
331	0.5252047726917712	0.4674819296517133
332	0.06264136683210608	0.8734022092017992
333	0.3241160539866671	0.828142882933204
334	0.29203391744322316	0.6945345938276181
335	0.48888508605188574	0.3587100802999913
336	0.755563858375956	0.10358599386219092
337	0.07963131469696239	0.5141830575714403
338	0.4451030531376384	0.6434284148337853
339	0.7002799885449076	0.6521490333788136
340	0.727847337222671	0.5418181635892406
341	0.49390391624506147	0.3258094215191978
342	0.21499574686235834	0.7789111033737274
343	0.38152192946000507	0.47726820089620614
344	0.049589138919333364	0.4838759296633094
345	0.3671212880599737	0.18617431546002927
346	0.7024205104274804	0.15804272653580453
347	0.3868378438791903	0.5462794193860113
348	0.8280943752745742	0.8629028510244485
349	0.18375227154814233	0.0093962395391477
350	0.7507904289339482	0.7879081063446867
351	0.9122075065092807	0.564507529735206
352	0.28389417531387995	0.9101220517016013
353	0.1304743366377804	0.2763550038563958
354	0.18441270746210459	0.13287770098718632
355	0.12386981827576782	0.0019732579037019526
356	0.8643931170196218	0.29801824770368635
357	0.5273607353142369	0.10992727435909144
358	0.5214161173825749	0.5199958770805838
359	0.0054299457856842315	0.9616495458225546
360	0.6898917188647216	0.3020296629746211
361	0.8171025253513983	0.32617547554135073
362	0.36234471194106177	0.4283814006288592
363	0.6835145996168062	0.5925706596163477
364	0.6107630870110097	0.5985985454064275
365	0.3504759305952143	0.772433255360006
366	0.0013975501614150732	0.6501114608553309
367	0.33043637462859266	0.7678308694463977
368	0.9351287184659757	0.7991294215563987
369	0.8939521872996905	0.43179269492198913
370	0.18502535157817812	0.21146674273216337
371	0.22435716459777522	0.7281884460918282
372	0.2907846380615349	0.6547644327642033
373	0.871854681245058	0.8633907905034827
374	0.5608528142132182	0.8435560228856298
375	0.22813257125993402	0.4994328907148604
376	0.6966526323144643	0.6569425772951996
377	0.9447573675967796	0.11367371339166343
378	0.7316601920243435	0.9782325230571396
379	0.817324363729201	0.44136394345850305
380	0.6278935263265384	0.6529993486185091
381	0.26447768189576537	0.26333872678873704
382	0.9574755011120869	0.07085147901731059
383	0.41223060567210623	0.38243778403462403
384	0.692200537454953	0.7408645225393083
385	0.5440364962227037	0.7821584156581374
386	0.2757809517988896	0.6613789027157229
387	0.5073078974758689	0.1398031071411182
388	0.8837470492951647	0.9313022150808747
389	0.006926603005936505	0.23238048290949354
390	0.08022380175480592	0.26573995492281577
391	0.9563135205602854	0.1801264464360547
392	0.4519815762508669	0.9064805552895759
393	0.34996092757645947	0.9277925951367563
394	0.06964795639930677	0.26514045057998004
395	0.13802617072824974	0.6458221238645777
396	0.30812223384585435	0.7429458231715791
397	0.5747333137525578	0.10362612153210526
398	0.43272606243937617	0.9228796766305458
399	0.4111026611236338	0.4241376874693791
400	0.286931720781351	0.09386058134985542
401	0.9299613316805072	0.6954240680953268
402	0.4878747805305734	0.9865905484616875
403	0.7629533684912694	0.546222675481269
404	0.4686507395841867	0.8855247911694245
405	0.5487451102477017	0.6496168120822672
406	0.771309864285804	0.6109312774435874
407	0.4243938155261683	0.0848265025270839
408	0.514593525126836	0.9054153894155276
409	0.25200315491795466	0.4868298773006967
410	0.5873266735803926	0.3280812939794058
411	0.35424035204136906	0.4093791531262756
412	0.8237295518379992	0.7170221020577315
413	0.9325642842743407	0.7926741893125967
414	0.3066301072453249	0.9575770127224982
415	0.7080171801243528	0.18261157196803512
416	0.7811829814406863	0.48970770421805443
417	0.29465403886255903	0.05715357833739865
418	0.04872783878672082	0.5848863014844836
419	0.48020817416990225	0.2265631079007998
420	0.5168247752631392	0.040861215033182186
421	0.6304531021047081	0.40986726359936687
422	0.8702973315580684	0.321430726840816
423	0.931766016234242	0.5246136448158794
424	0.2065487652125363	0.20235016364588598
425	0.1461833032204385	0.9165826343822371
426	0.26305775592372405	0.09104450069664927
427	0.7718288711985228	0.7973187030287013
428	0.5567255959059133	0.12115255132858316
429	0.9186857646031154	0.23664460641309004
430	0.6335692452986901	0.5324532419650556
431	0.17775131815126988	0.4883502425771049
432	0.4094589542467735	0.3148683969129452
433	0.3993997897734244	0.6339648308537406
434	0.9787298664975611	0.5880474218179274
435	0.7873036750844106	0.3782071799962081
436	0.50983196987228	0.1706646493895203
437	0.16696891772655575	0.9133715797974256
438	0.6240124127275875	0.0513049177569177
439	0.9259739484320886	0.15848869401819632
440	0.7767182327892583	0.5732518588535513
441	0.3094930914744477	0.038182853543887285
442	0.39153515302884234	0.14248783733649906
443	0.09105026183867893	0.98697864466885
444	0.022508699660245046	0.6002822809176753
445	0.6579934323956812	0.8115424868648679
446	0.40799294330949865	0.8599545817366259
447	0.8351638550743354	0.08442198363469156
448	0.027526895225560177	0.025436944108766846
449	0.29050648594623396	0.4673024394674836
450	0.04936639919781782	0.8129095483235274
451	0.3573522106706707	0.703050222776176
452	0.7256817509137694	0.5859129687021202
453	0.042903470469818905	0.05223024347111882
454	0.329785958416534	0.14394416780072206
455	0.7885993460497793	0.3176638691483247
456	0.6285312972075012	0.9580069961394715
457	0.9294044980068995	0.8814310199297835
458	0.7639209298180566	0.7478606715652412
459	0.6758456320978312	0.8679315650503371
460	0.831370418574181	0.8368194301823141
461	0.4560743127881184	0.8353162665763916
462	0.0034215942192045157	0.44220042736222076
463	0.615699379014994	0.7665106127709037
464	0.48496210174802823	0.7194539618463585
465	0.1147985598017649	0.11248406395237565
466	0.18033743978481742	0.10911717935813792
467	0.6618178853232262	0.368705433395459
468	0.9025425143150617	0.893085182954419
469	0.28520023943119177	0.09634217954380764
470	0.16775589686112802	0.3621540448838664
471	0.5461459501040459	0.797401764439836
472	0.7909236900814809	0.37881230881552674
473	0.8195978942264204	0.12781671626685887
474	0.9546943315502965	0.5620974555068392
475	0.2544322311469911	0.010110255584326877
476	0.48006487571099266	0.37822251282849606
477	0.10771866599145075	0.8132493453212442
478	0.5013812926390067	0.5347541255957952
479	0.8823861554815433	0.9860951116027215
480	0.7582148547692206	0.0005499128108131801
481	0.5836256054542442	0.29095273027546653
482	0.9003997666589949	0.5094952342868849
483	0.4159670547281824	0.06983570674710371
484	0.2959357378287275	0.7624272619561951
485	0.9327438168954783	0.9981571350894956
486	0.8933301096649191	0.8263921897138846
487	0.16704006474487532	0.5705906245405032
488	0.1095729078165022	0.45713150344958353
489	0.8740692484214005	0.5335700639223596
490	0.3563632756866132	0.35168797898238247
491	0.9760936657360545	0.44771314082165115
492	0.6894636403128171	0.3369022027745733
493	0.38733085426445235	0.01226011958654738
494	0.6757120474033627	0.5757932786635052
495	0.44677634817072276	0.8283284868854173
496	0.9896368106439264	0.7713496896215415
497	0.21056223022199327	0.4809137913904862
498	0.46252442157296947	0.9865949025795178
499	0.7410588807656078	0.6735163299406386
500	0.8853271418120348	0.27190893687176754
501	0.1501248059129271	0.407335916173968
502	0.08173620559895645	0.40832062686762505
503	0.9468620697336831	0.6195706345134457
504	0.6389184707319172	0.11054034331855911
505	0.3958548847445079	0.9477149112835677
506	0.4123689237586825	0.9607782054008175
507	0.4197324137223777	0.775563505078765
508	0.7575406174573709	0.10969771532255423
509	0.047357358057317445	0.29172160242247935
510	0.2627094526716758	0.06144163701724814
511	0.05006014714121265	0.3630348088331967
512	0.11960401227775785	0.4267552156232305
513	0.6159510136506077	0.43199679630207144
514	0.09034712802447564	0.7021030660281622
515	0.24552764516213132	0.4063764365825755
516	0.7674490844096419	0.20566645267650963
517	0.7749339145681439	0.40625225025121414
518	0.2909151056745426	0.08841702209710822
519	0.14779572950097442	0.5828281961306183
520	0.8893783821076052	0.931392189002028
521	0.3182041233963917	0.8702241251807987
522	0.44974728945791376	0.5088260289085754
523	0.2752632733615802	0.3767912832495094
524	0.35036131572882534	0.6392804705055481
525	0.6623381251014127	0.259464335205001
526	0.19214016094901276	0.10233481882104223
527	0.9962855479598773	0.4559419923481943
528	0.7265445428775301	0.13995739482680747
529	0.7871403124228732	0.3047925627186625
530	0.16821220861502884	0.6183000382082872
531	0.11144403847253659	0.2482577548140733
532	0.8552713919830977	0.5067289573191195
533	0.13611170255699556	0.5043766247566831
534	0.36940986803444564	0.25431514557144286
535	0.10725389725930268	0.010586864519413486
536	0.5086441513527956	0.2864063199606699
537	0.5863897778724726	0.2156526941306396
538	0.3403957696571539	0.587374443246953
539	0.04766193297240717	0.1489923443884178
540	0.12810926708788473	0.5650714808968114
541	0.4020399672709324	0.3264413973352974
542	0.2970788955076402	0.04744542529591056
543	0.9461346596407043	0.2443965213385756
544	0.7250154646097084	0.03144527219583948
545	0.40738964278629153	0.18255974565527955
546	0.527186515597073	0.6806304309694438
547	0.05774235616354406	0.7251724529597561
548	0.8259584273655475	0.7769084268170304
549	0.9228170350380109	0.8719449654653452
550	0.7066926227304844	0.1830603377945339
551	0.32516920658922766	0.6855258037691497
552	0.6064104145598602	0.48280856358804747
553	0.023431281243246227	0.7003036626130543
554	0.8904660201272678	0.9540251267511495
555	0.6367780375708831	0.7192963102884964
556	0.19760370776811997	0.3347547411733268
557	0.2538261128429624	0.9385263982098401
558	0.9268412191152018	0.047754224290361136
559	0.6410264754489869	0.1378430263824506
560	0.3763973355492981	0.4903680160801608
561	0.48094193619545234	0.10388658355356328
562	0.09839097682844922	0.23400030790672
563	0.5735665171748974	0.18225062677075943
564	0.3844589401904821	0.9964039558831338
565	0.4880673241689404	0.9957842949898432
566	0.35412151592914876	0.47171433624560033
567	0.9419920172100346	0.9950435525997026
568	0.21232800338518376	0.11709125997806613
569	0.6746101096744447	0.26008441098409985
570	0.00826841279718471	0.1342176653552789
571	0.4607802416523793	0.6640434044685587
572	0.2535093887783193	0.13940257018630953
573	0.02790511783765315	0.45942331654979585
574	0.9675001315521942	0.9455298957837895
575	0.7419337005066298	0.8469262641056106
576	0.36139809784814036	0.9220662846475531
577	0.286115135914934	0.9026082013595432
578	0.686046855822321	0.27273798179437025
579	0.6177209455816418	0.8131710949266667
580	0.27560492945165793	0.6549740025575262
581	0.6027124386591407	0.7797523609333477
582	0.58772400409669	0.9029290528990637
583	0.17563856446182669	0.7471190770057242
584	0.28291523809650043	0.3458409921688326
585	0.5278753853598736	0.35765933598623056
586	0.42144131366707216	0.9404057180879544
587	0.4881095829357176	0.17264611832446097
588	0.18859465622698368	0.1189128026223043
589	0.5931053368388067	0.09696298320229213
590	0.2891996729018149	0.9857098326842109
591	0.7070211070327383	0.391892330440628
592	0.7604595649103377	0.23320707371647142
593	0.9854060834696539	0.2375868790690171
594	0.2043138352404391	0.3182378479745964
595	0.6897499754386364	0.2895149014160282
596	0.20183227872088016	0.2885237751771851
597	0.12548517537490833	0.6113815291081245
598	0.6824724333674034	0.7936442618284011
599	0.18716130541475684	0.1115379588528046
600	0.7515787937188287	0.8661096591056331
601	0.10600320953192621	0.8784346918479311
602	0.15643574707482433	0.0513273754781598
603	0.48884129689128897	0.3407940018521747
604	0.278294797291721	0.9523764567798317
605	0.1057238389090498	0.6418875898328538
606	0.6292837258084804	0.6848415625400822
607	0.5726180497174654	0.04146464621658019
608	0.7032079416620782	0.8795508980444621
609	0.33945268117140615	0.7311386818893758
610	0.02873005415455121	0.9776484233244749
611	0.5717605496835778	0.6756826930066909
612	0.005133433546308019	0.4102545851411884
613	0.8998888854701869	0.9441782657825918
614	0.5932274843781897	0.6136309977089281
615	0.27893446305652214	0.798127376388043
616	0.6908654520467276	0.8072480442266358
617	0.0738420740007717	0.34411554393728017
618	0.9350542048650182	0.2234147174012956
619	0.03875543701453621	0.6138318298827269
620	0.8311257353056968	0.4662825449803496
621	0.7931532917236257	0.6744434730537449
622	0.34956147297624995	0.9819278497462164
623	0.985162263603065	0.45955105785725636
624	0.07821660158921562	0.8722988646373571
625	0.33676104238716054	0.5236274981831261
626	0.26781400157535895	0.26951819586852666
627	0.3606050212186538	0.47698452108205913
628	0.4863219439230564	0.1675919865428207
629	0.5449748139723458	0.49833603792562475
630	0.5613792586854767	0.4905593224742615
631	0.5150974644693569	0.09836247549666921
632	0.7906227992662412	0.12386882512448416
633	0.015663760246382497	0.2533704998762165
634	0.8537778341883324	0.014232440546180891
635	0.16401718084614691	0.499702906076544
636	0.2213590008800661	0.687116414134528
637	0.13355686142249734	0.36342713812484395
638	0.062489292996306234	0.7936294464984601
639	0.880534349244268	0.3167141667462151
640	0.4879144434332905	0.9270024297269079
641	0.15640859598392454	0.06333539238151886
642	0.8106118698990127	0.5378415858621696
643	0.3796349776973206	0.46279012028017763
644	0.10307390249817072	0.8047734300705214
645	0.9820745283479863	0.9478071903058677
646	0.2622920726390626	0.1658835837633248
647	0.8982632251778795	0.34148556839557553
648	0.7373482273176915	0.0783175975034065
649	0.8308502906054537	0.14808496777670943
650	0.1521537061450895	0.35970627509724695
651	0.6722789333003073	0.1133411975654931
652	0.25238403561903455	0.6966697371927437
653	0.9726207427976068	0.8802801593934357
654	0.8647144628698926	0.28188780737502717
655	0.7746054791887373	0.4962913656716631
656	0.5388539105652228	0.8201191259815459
657	0.30666845955828304	0.7335340132878628
658	0.9941401726271596	0.20266372933626742
659	0.673660149596301	0.5798838263801988
660	0.19934655271306623	0.10629088907519701
661	0.0193043925326295	0.6211759464024491
662	0.9690699654044481	0.3647505308582314
663	0.677150071203753	0.8049931247448747
664	0.7689148235315892	0.6165088563964423
665	0.07535502276811867	0.5310441497675322
666	0.6361832878059888	0.41807748376531395
667	0.4954855525797819	0.72220048711384
668	0.10960662976946356	0.4634095082144547
669	0.9072701693153046	0.3106428913310465
670	0.28134369567839856	0.5736646857303679
671	0.8686788703580129	0.8615923635806159
672	0.6388059508758269	0.6361235439100792
673	0.5625766736082335	0.7712409728702238
674	0.16253325970704668	0.49085535468257924
675	0.22312513149088598	0.7056638457217497
676	0.022858291564810784	0.6359998985018351
677	0.24365944929894978	0.21648027705678363
678	0.5710974148377433	0.6698730120796234
679	0.2392726118008598	0.8750334613488032
680	0.31421560586952435	0.043095332537056996
681	0.4628050218777462	0.12007185165590184
682	0.08784958494689799	0.7629620343778719
683	0.9148585650338673	0.314419475135852
684	0.8287212197771906	0.3241552913818774
685	0.28366214558916036	0.5166185390457602
686	0.42528862065597894	0.048964500745222184
687	0.46551324456225174	0.07954086938697924
688	0.14738476740132134	0.18641768962458938
689	0.40387560448755266	0.2808780052012593
690	0.20070165030306886	0.5655127613313339
691	0.12697503348709605	0.7038570665977958
692	0.4409567213246427	0.9176985734975452
693	0.46844542986738147	0.4040926856795304
694	0.2356265451131373	0.7219652159591275
695	0.7996801739112598	0.6265645357444118
696	0.5494957652015902	0.09888947744778265
697	0.5386278914061552	0.4190718300645262
698	0.830118689196793	0.8252280688387919
699	0.1906290737728561	0.8010579563138079
700	0.19143167056848154	0.3685130108537644
701	0.09737526946842001	0.5041262291797046
702	0.13539097433438374	0.5635634952886213
703	0.6134698225761007	0.4787696737285708
